task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count,is_bounded_score_task,is_reliable_observed_task,is_discriminative_task,is_mix_candidate_pool
pixiu/pixiu-cd-cd0,pixiu,pixiu-cd-cd0,16,0,0.0,0.797500625,0.2891478885810155,0.116682,1.0,0.797500625,-0.5586735135403598,0.8703512918211982,0.2056353567182952,easy,0,0,True,True,True,True
pixiu/pixiu-cd-cd11,pixiu,pixiu-cd-cd11,1,15,0.9375,0.518644,0.0,0.518644,0.518644,0.518644,0.0,0.0,,medium,0,0,True,False,False,False
pixiu/pixiu-cd-cd12,pixiu,pixiu-cd-cd12,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-cd-cd13,pixiu,pixiu-cd-cd13,16,0,0.0,0.6133930000000001,0.2493575488903935,0.0,0.770256,0.6133930000000001,-1.730492113794485,3.633228410598384,-0.1229788605707845,medium,0,0,True,True,True,True
pixiu/pixiu-cd-cd14,pixiu,pixiu-cd-cd14,1,15,0.9375,0.244643,0.0,0.244643,0.244643,0.244643,0.0,0.0,,hard,0,0,True,False,False,False
pixiu/pixiu-cd-cd2,pixiu,pixiu-cd-cd2,1,15,0.9375,0.139918,0.0,0.139918,0.139918,0.139918,0.0,0.0,,hard,0,0,True,False,False,False
pixiu/pixiu-cd-cd5,pixiu,pixiu-cd-cd5,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-cd-cd7,pixiu,pixiu-cd-cd7,16,0,0.0,0.6245744375,0.2597794700135022,0.168627,0.992157,0.6245744375,-0.0250096813131876,0.6729114137527805,0.256799561116413,medium,0,0,True,True,True,True
pixiu/pixiu-cd-cd8,pixiu,pixiu-cd-cd8,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-cfa-cfa0,pixiu,pixiu-cfa-cfa0,16,0,0.0,0.9875,0.0484122918275927,0.8,1.0,0.9875,-0.2581988897471611,1.0000000000000002,-0.0666664559167817,saturated,0,0,True,True,True,True
pixiu/pixiu-cfa-cfa1,pixiu,pixiu-cfa-cfa1,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-cfa-cfa10,pixiu,pixiu-cfa-cfa10,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-cfa-cfa2,pixiu,pixiu-cfa-cfa2,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-cfa-cfa7,pixiu,pixiu-cfa-cfa7,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-cfa-cfa9,pixiu,pixiu-cfa-cfa9,16,0,0.0,0.875,0.2331844763272203,0.2,1.0,0.875,-0.6250000000000001,1.1659223816361022,-0.1384089190575054,easy,0,0,True,True,True,True
pixiu/pixiu-ectsum-ectsum0,pixiu,pixiu-ectsum-ectsum0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
pixiu/pixiu-ectsum-ectsum11,pixiu,pixiu-ectsum-ectsum11,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-ectsum-ectsum13,pixiu,pixiu-ectsum-ectsum13,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-ectsum-ectsum14,pixiu,pixiu-ectsum-ectsum14,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-ectsum-ectsum4,pixiu,pixiu-ectsum-ectsum4,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-ectsum-ectsum5,pixiu,pixiu-ectsum-ectsum5,16,0,0.0,0.0125,0.0484122918275927,0.0,0.2,0.0125,0.2581988897471611,1.0000000000000002,0.0666667181095241,frontier,0,0,True,True,True,True
pixiu/pixiu-ectsum-ectsum7,pixiu,pixiu-ectsum-ectsum7,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-edtsum-edtsum0,pixiu,pixiu-edtsum-edtsum0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
pixiu/pixiu-edtsum-edtsum12,pixiu,pixiu-edtsum-edtsum12,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
pixiu/pixiu-edtsum-edtsum14,pixiu,pixiu-edtsum-edtsum14,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
pixiu/pixiu-edtsum-edtsum3,pixiu,pixiu-edtsum-edtsum3,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-edtsum-edtsum4,pixiu,pixiu-edtsum-edtsum4,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-edtsum-edtsum5,pixiu,pixiu-edtsum-edtsum5,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
pixiu/pixiu-edtsum-edtsum6,pixiu,pixiu-edtsum-edtsum6,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
pixiu/pixiu-edtsum-edtsum8,pixiu,pixiu-edtsum-edtsum8,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
pixiu/pixiu-finerord-finerord1,pixiu,pixiu-finerord-finerord1,16,0,0.0,0.8875,0.299739470207045,0.0,1.0,0.8875,-0.3753259453027345,1.0,-0.0969085084068545,easy,0,0,True,True,True,True
pixiu/pixiu-finerord-finerord11,pixiu,pixiu-finerord-finerord11,16,0,0.0,0.932728875,0.0966490009143104,0.658222,0.987333,0.932728875,-1.5406457766172164,3.5797915037617014,-0.1111216461597273,easy,0,0,True,True,True,True
pixiu/pixiu-finerord-finerord13,pixiu,pixiu-finerord-finerord13,16,0,0.0,0.929861125,0.1868235846834772,0.377778,1.0,0.929861125,-0.3754283760202527,1.0,-0.0969349737634822,easy,0,0,True,True,True,True
pixiu/pixiu-finqa-finqa13,pixiu,pixiu-finqa-finqa13,16,0,0.0,0.2375,0.4136348026943574,0.0,1.0,0.2375,1.1875,2.068174013471787,0.1482522011304102,hard,0,0,True,True,True,True
pixiu/pixiu-finqa-finqa2,pixiu,pixiu-finqa-finqa2,16,0,0.0,0.0875,0.254644359843292,0.0,1.0,0.0875,0.3436164855716712,1.0,0.0887214660583824,hard,0,0,True,True,True,True
pixiu/pixiu-finqa-finqa4,pixiu,pixiu-finqa-finqa4,16,0,0.0,0.0125,0.0484122918275927,0.0,0.2,0.0125,0.2581988897471611,1.0000000000000002,0.0666667247468071,frontier,0,0,True,True,True,True
pixiu/pixiu-finred-finred1,pixiu,pixiu-finred-finred1,16,0,0.0,0.1240575625,0.1338815598556093,0.0,0.48,0.1240575625,0.1823351518185298,0.7167663435095833,0.0463965836036611,hard,0,0,True,True,True,True
pixiu/pixiu-finred-finred11,pixiu,pixiu-finred-finred11,16,0,0.0,0.2447916249999999,0.2856959422900234,0.0,0.8,0.2447916249999999,0.3137758803624245,0.6996636749273378,-0.321020921517258,hard,0,0,True,True,True,True
pixiu/pixiu-finred-finred13,pixiu,pixiu-finred-finred13,16,0,0.0,0.0125,0.0484122918275927,0.0,0.2,0.0125,0.2581988897471611,1.0000000000000002,0.066666734109618,frontier,0,0,True,True,True,True
pixiu/pixiu-finred-finred14,pixiu,pixiu-finred-finred14,16,0,0.0,0.8374999375000001,0.2676739760703468,0.133333,1.0,0.8374999375000001,-0.6964290880103888,1.1471745928638413,-0.156747773094321,easy,0,0,True,True,True,True
pixiu/pixiu-finred-finred2,pixiu,pixiu-finred-finred2,16,0,0.0,0.17583325,0.2182871423785938,0.0,0.633333,0.17583325,0.2414966923503138,0.8909670189258738,0.2079827575246692,hard,0,0,True,True,True,True
pixiu/pixiu-finred-finred4,pixiu,pixiu-finred-finred4,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
pixiu/pixiu-finred-finred6,pixiu,pixiu-finred-finred6,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
pixiu/pixiu-fiqasa-fiqasa943,pixiu,pixiu-fiqasa-fiqasa943,16,0,0.0,0.8072916875,0.2536517038164042,0.2,1.0,0.8072916875,-0.5505955718539799,0.7247196714180629,-0.1961628523986492,easy,0,0,True,True,True,True
pixiu/pixiu-fiqasa-fiqasa947,pixiu,pixiu-fiqasa-fiqasa947,16,0,0.0,0.7333333125,0.408248310876285,0.0,1.0,0.7333333125,-0.4324324077794043,0.6620241984447596,0.2108186275936598,easy,0,0,True,True,True,True
pixiu/pixiu-fiqasa-fiqasa949,pixiu,pixiu-fiqasa-fiqasa949,16,0,0.0,0.9625,0.1452368754827781,0.4,1.0,0.9625,-0.2581988897471611,1.0,-0.0666665679639162,saturated,0,0,True,True,True,True
pixiu/pixiu-fnxl-fnxl1,pixiu,pixiu-fnxl-fnxl1,16,0,0.0,0.4123405,0.3547929559968743,0.013878,0.982511,0.4123405,0.004969916360737,0.5767101608121475,0.2596818234555547,medium,0,0,True,True,True,True
pixiu/pixiu-fnxl-fnxl3,pixiu,pixiu-fnxl-fnxl3,16,0,0.0,0.604623,0.2185314237209376,0.123167,0.983598,0.604623,-0.0687417525070082,1.3397157802933009,0.1395280167823345,medium,0,0,True,True,True,True
pixiu/pixiu-fnxl-fnxl5,pixiu,pixiu-fnxl-fnxl5,16,0,0.0,0.42217475,0.1573833759524413,0.101868,0.829222,0.42217475,0.0843240840961385,0.9025117073835226,0.1578212462437666,medium,0,0,True,True,True,True
pixiu/pixiu-fomc-fomc1,pixiu,pixiu-fomc-fomc1,16,0,0.0,0.2708333125,0.3370367152045009,0.0,1.0,0.2708333125,0.3796295833333333,0.7489704782322242,0.2074814819771434,hard,0,0,True,True,True,True
pixiu/pixiu-fomc-fomc11,pixiu,pixiu-fomc-fomc11,16,0,0.0,0.9875,0.0484122918275927,0.8,1.0,0.9875,-0.2581988897471611,1.0000000000000002,-0.0666665679639162,saturated,0,0,True,True,True,True
pixiu/pixiu-fomc-fomc13,pixiu,pixiu-fomc-fomc13,16,0,0.0,0.8625,0.2521780125229002,0.0,1.0,0.8625,-0.6875000000000001,1.260890062614501,-0.1407826528807372,easy,0,0,True,True,True,True
pixiu/pixiu-fomc-fomc2,pixiu,pixiu-fomc-fomc2,14,2,0.125,0.8857142857142858,0.2899683304312062,0.0,1.0,0.9,-0.3448652473575026,0.9444523763865154,-0.0942808028199456,easy,0,0,True,True,True,True
pixiu/pixiu-fomc-fomc5,pixiu,pixiu-fomc-fomc5,16,0,0.0,0.9375,0.1536025715930563,0.4,1.0,0.9375,-0.4068942293855797,1.0,-0.1050595224734261,easy,0,0,True,True,True,True
pixiu/pixiu-fpb-fpb3880,pixiu,pixiu-fpb-fpb3880,16,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,True,False,True
pixiu/pixiu-fpb-fpb3881,pixiu,pixiu-fpb-fpb3881,16,0,0.0,0.90625,0.2221169455489607,0.2,1.0,0.90625,-0.4220749559125145,1.0,-0.1089791990902813,easy,0,0,True,True,True,True
pixiu/pixiu-fpb-fpb3882,pixiu,pixiu-fpb-fpb3882,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-fpb-fpb3883,pixiu,pixiu-fpb-fpb3883,16,0,0.0,0.9166666875,0.2061552560167696,0.2,1.0,0.9166666875,-0.404225990208182,1.0,-0.1043705204361853,easy,0,0,True,True,True,True
pixiu/pixiu-fpb-fpb3885,pixiu,pixiu-fpb-fpb3885,15,1,0.0625,0.93,0.2047763007121023,0.2,1.0,0.934375,-0.320471655029373,0.9717750796584314,-0.0851485818436379,easy,0,0,True,True,True,True
pixiu/pixiu-fpb-fpb3887,pixiu,pixiu-fpb-fpb3887,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-fpb-fpb3889,pixiu,pixiu-fpb-fpb3889,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-fsrl-fsrl0,pixiu,pixiu-fsrl-fsrl0,1,15,0.9375,0.504886,0.0,0.504886,0.504886,0.504886,0.0,0.0,,medium,0,0,True,False,False,False
pixiu/pixiu-fsrl-fsrl1,pixiu,pixiu-fsrl-fsrl1,15,1,0.0625,0.5630521333333333,0.2085153406675766,0.009146,0.784371,0.5688318125,-0.4335626500300058,1.0158593908679252,0.2579900843962396,medium,0,0,True,True,True,True
pixiu/pixiu-fsrl-fsrl10,pixiu,pixiu-fsrl-fsrl10,2,14,0.875,0.392572,0.392572,0.0,0.785144,0.392572,0.0,0.3535533905932738,4.937861101762678e-08,medium,0,0,True,False,True,False
pixiu/pixiu-fsrl-fsrl11,pixiu,pixiu-fsrl-fsrl11,1,15,0.9375,0.220158,0.0,0.220158,0.220158,0.220158,0.0,0.0,,hard,0,0,True,False,False,False
pixiu/pixiu-fsrl-fsrl12,pixiu,pixiu-fsrl-fsrl12,1,15,0.9375,0.41334,0.0,0.41334,0.41334,0.41334,0.0,0.0,,medium,0,0,True,False,False,False
pixiu/pixiu-fsrl-fsrl13,pixiu,pixiu-fsrl-fsrl13,15,1,0.0625,0.4272038666666667,0.1934475455885881,0.149425,1.0,0.4237681875,0.2660120914147086,0.9692582995845948,0.014403802639121,medium,0,0,True,True,True,True
pixiu/pixiu-fsrl-fsrl2,pixiu,pixiu-fsrl-fsrl2,15,1,0.0625,0.4919282000000001,0.157502005893343,0.16,0.749565,0.4916175,0.0277697503076094,0.9087087495608518,0.0432244700876092,medium,0,0,True,True,True,True
pixiu/pixiu-fsrl-fsrl3,pixiu,pixiu-fsrl-fsrl3,1,15,0.9375,0.487302,0.0,0.487302,0.487302,0.487302,0.0,0.0,,medium,0,0,True,False,False,False
pixiu/pixiu-fsrl-fsrl6,pixiu,pixiu-fsrl-fsrl6,15,1,0.0625,0.4397800666666667,0.1768349826987359,0.0,0.722824,0.444079,-0.3030263157894736,0.8083992172581217,0.1925484299469529,medium,0,0,True,True,True,True
pixiu/pixiu-fsrl-fsrl7,pixiu,pixiu-fsrl-fsrl7,2,14,0.875,0.190873,0.190873,0.0,0.381746,0.190873,0.0,0.3535533905932738,8.389937158914806e-08,hard,0,0,True,False,True,False
pixiu/pixiu-fsrl-fsrl8,pixiu,pixiu-fsrl-fsrl8,15,1,0.0625,0.4565314,0.1786761009990983,0.152782,0.822256,0.4564756249999999,0.0045429122966106,0.9394116857048372,0.0797983104471026,medium,0,0,True,True,True,True
pixiu/pixiu-german-german000000,pixiu,pixiu-german-german000000,2,14,0.875,0.8333335,0.1666665,0.666667,1.0,0.8333335,5.551115123125783e-17,0.3535533905932739,8.389937164425249e-08,easy,0,0,True,False,True,False
pixiu/pixiu-german-german000002,pixiu,pixiu-german-german000002,15,1,0.0625,0.5155555333333334,0.456373258757181,0.0,1.0,0.5208333125,-0.0791666874999999,0.4423540337171572,0.3040068125194635,medium,0,0,True,True,True,True
pixiu/pixiu-german-german000003,pixiu,pixiu-german-german000003,14,2,0.125,0.5285714285714286,0.4696937777935314,0.0,1.0,0.55,-0.1499999999999999,0.4430011286667337,0.3205622110653324,medium,0,0,True,True,True,True
pixiu/pixiu-german-german000006,pixiu,pixiu-german-german000006,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-german-german000007,pixiu,pixiu-german-german000007,16,0,0.0,0.933333375,0.1394432580737928,0.6,1.0,0.933333375,-0.4780914181216297,0.9999999999999998,-0.1234424891698017,easy,0,0,True,True,True,True
pixiu/pixiu-german-german000009,pixiu,pixiu-german-german000009,16,0,0.0,0.5499999999999999,0.3774917217635375,0.0,1.0,0.5499999999999999,-0.0624999999999999,0.4718646522044218,-0.0341991370583927,medium,0,0,True,True,True,True
pixiu/pixiu-german-german000010,pixiu,pixiu-german-german000010,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-german-german000012,pixiu,pixiu-german-german000012,15,1,0.0625,0.7333333333333333,0.3910100879630715,0.0,1.0,0.75,-0.4166666666666667,0.6400954789890507,0.2353026467421312,easy,0,0,True,True,True,True
pixiu/pixiu-german-german000013,pixiu,pixiu-german-german000013,15,1,0.0625,0.7644444666666668,0.3345459360217202,0.0,1.0,0.7791666875000001,-0.6022729442149748,0.8970081551995529,0.6116700020693298,easy,0,0,True,True,True,True
pixiu/pixiu-headlines-headlines82164,pixiu,pixiu-headlines-headlines82164,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-headlines-headlines82165,pixiu,pixiu-headlines-headlines82165,15,1,0.0625,0.9511111333333332,0.1252355300037315,0.6,1.0,0.9541666875,-0.3659769116530614,0.972845965877542,-0.0971321498806457,saturated,0,0,True,True,True,True
pixiu/pixiu-headlines-headlines82166,pixiu,pixiu-headlines-headlines82166,14,2,0.125,0.9571428571428572,0.111574995370095,0.6,1.0,0.9625,-0.3360968098238519,0.9440006859541824,-0.091927609002702,saturated,0,0,True,True,True,True
pixiu/pixiu-headlines-headlines82168,pixiu,pixiu-headlines-headlines82168,16,0,0.0,0.4291666875,0.3479852868956385,0.0,1.0,0.4291666875,0.0530303168044014,0.6327002340374183,0.1700374506767573,medium,0,0,True,True,True,True
pixiu/pixiu-headlines-headlines82169,pixiu,pixiu-headlines-headlines82169,2,14,0.875,0.8333335,0.1666665,0.666667,1.0,0.8333335,5.551115123125783e-17,0.3535533905932739,1.0279767051693935e-07,easy,0,0,True,False,True,False
pixiu/pixiu-headlines-headlines82170,pixiu,pixiu-headlines-headlines82170,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-headlines-headlines82171,pixiu,pixiu-headlines-headlines82171,2,14,0.875,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-headlines-headlines82172,pixiu,pixiu-headlines-headlines82172,2,14,0.875,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-headlines-headlines82173,pixiu,pixiu-headlines-headlines82173,15,1,0.0625,0.9344444666666668,0.1122936536140053,0.666667,1.0,0.9385416875,-0.6145831250000001,1.0987973598537106,-0.1444164806313476,easy,0,0,True,True,True,True
pixiu/pixiu-headlines-headlines82174,pixiu,pixiu-headlines-headlines82174,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-ma-ma0,pixiu,pixiu-ma-ma0,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-ma-ma1,pixiu,pixiu-ma-ma1,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-ma-ma10,pixiu,pixiu-ma-ma10,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-ma-ma11,pixiu,pixiu-ma-ma11,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-ma-ma12,pixiu,pixiu-ma-ma12,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-ma-ma13,pixiu,pixiu-ma-ma13,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-ma-ma2,pixiu,pixiu-ma-ma2,2,14,0.875,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-ma-ma3,pixiu,pixiu-ma-ma3,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-ma-ma4,pixiu,pixiu-ma-ma4,16,0,0.0,0.975,0.0968245836551854,0.6,1.0,0.975,-0.2581988897471611,1.0000000000000002,-0.0666665679639162,saturated,0,0,True,True,True,True
pixiu/pixiu-ma-ma5,pixiu,pixiu-ma-ma5,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-ma-ma8,pixiu,pixiu-ma-ma8,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-ma-ma9,pixiu,pixiu-ma-ma9,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-mlesg-mlesg1,pixiu,pixiu-mlesg-mlesg1,15,1,0.0625,0.5388888666666667,0.4096822125851315,0.0,1.0,0.5427083125000001,-0.0636574305555555,0.4410542478028013,-0.2974494648613243,medium,0,0,True,True,True,True
pixiu/pixiu-mlesg-mlesg10,pixiu,pixiu-mlesg-mlesg10,15,1,0.0625,0.64,0.4454211490264017,0.0,1.0,0.6625000000000001,-0.421875,0.5499911220874388,0.2714068186515534,medium,0,0,True,True,True,True
pixiu/pixiu-mlesg-mlesg11,pixiu,pixiu-mlesg-mlesg11,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-mlesg-mlesg12,pixiu,pixiu-mlesg-mlesg12,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-mlesg-mlesg13,pixiu,pixiu-mlesg-mlesg13,3,13,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-mlesg-mlesg14,pixiu,pixiu-mlesg-mlesg14,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-mlesg-mlesg2,pixiu,pixiu-mlesg-mlesg2,2,14,0.875,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-mlesg-mlesg3,pixiu,pixiu-mlesg-mlesg3,14,2,0.125,0.9571428571428572,0.111574995370095,0.6,1.0,0.9625,-0.3360968098238519,0.9440006859541824,-0.091927609002702,saturated,0,0,True,True,True,True
pixiu/pixiu-mlesg-mlesg4,pixiu,pixiu-mlesg-mlesg4,16,0,0.0,0.95,0.1936491673103708,0.2,1.0,0.95,-0.2581988897471611,1.0000000000000002,-0.0666664559167817,easy,0,0,True,True,True,True
pixiu/pixiu-mlesg-mlesg5,pixiu,pixiu-mlesg-mlesg5,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.0,0.0,,medium,0,0,True,False,False,False
pixiu/pixiu-mlesg-mlesg6,pixiu,pixiu-mlesg-mlesg6,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-mlesg-mlesg7,pixiu,pixiu-mlesg-mlesg7,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-mlesg-mlesg8,pixiu,pixiu-mlesg-mlesg8,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-mlesg-mlesg9,pixiu,pixiu-mlesg-mlesg9,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-multifin-multifineng0,pixiu,pixiu-multifin-multifineng0,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.0,0.0,,medium,0,0,True,False,False,False
pixiu/pixiu-multifin-multifineng1,pixiu,pixiu-multifin-multifineng1,16,0,0.0,0.7552083125,0.3380252731475338,0.0,1.0,0.7552083125,-0.5036232608695654,1.175740080513161,0.1185552851693692,easy,0,0,True,True,True,True
pixiu/pixiu-multifin-multifineng11,pixiu,pixiu-multifin-multifineng11,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-multifin-multifineng12,pixiu,pixiu-multifin-multifineng12,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-multifin-multifineng13,pixiu,pixiu-multifin-multifineng13,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-multifin-multifineng3,pixiu,pixiu-multifin-multifineng3,16,0,0.0,0.95,0.15,0.4,1.0,0.95,-0.3333333333333333,1.0,-0.086066132994627,easy,0,0,True,True,True,True
pixiu/pixiu-multifin-multifineng4,pixiu,pixiu-multifin-multifineng4,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-multifin-multifineng6,pixiu,pixiu-multifin-multifineng6,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,saturated,0,0,True,False,False,False
pixiu/pixiu-multifin-multifineng7,pixiu,pixiu-multifin-multifineng7,15,1,0.0625,0.6933333333333334,0.3785351884420904,0.0,1.0,0.7,-0.1666666666666668,0.6123724356957946,-0.0702726799027229,medium,0,0,True,True,True,True
pixiu/pixiu-multifin-multifineng8,pixiu,pixiu-multifin-multifineng8,16,0,0.0,0.925,0.1391941090707505,0.6,1.0,0.925,-1.499999999999999,2.7838821814150085,-0.1391215187868522,easy,0,0,True,True,True,True
pixiu/pixiu-multifin-multifineng9,pixiu,pixiu-multifin-multifineng9,15,1,0.0625,0.9022222,0.2504712114257711,0.2,1.0,0.9083333125,-0.3659769399373311,0.9728459665868964,-0.097132157316551,easy,0,0,True,True,True,True
pixiu/pixiu-ner-ner00000,pixiu,pixiu-ner-ner00000,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-ner-ner00001,pixiu,pixiu-ner-ner00001,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,False,False,False
pixiu/pixiu-ner-ner00003,pixiu,pixiu-ner-ner00003,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-ner-ner00005,pixiu,pixiu-ner-ner00005,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
pixiu/pixiu-ner-ner00007,pixiu,pixiu-ner-ner00007,16,0,0.0,0.5520832499999999,0.3704761168079023,0.0,0.966667,0.5520832499999999,-0.0301371124038971,0.4872017356387404,-0.2831308239267729,medium,0,0,True,True,True,True
pixiu/pixiu-ner-ner00008,pixiu,pixiu-ner-ner00008,1,15,0.9375,0.857576,0.0,0.857576,0.857576,0.857576,0.0,0.0,,easy,0,0,True,False,False,False
pixiu/pixiu-ner-ner00009,pixiu,pixiu-ner-ner00009,0,16,1.0,,,,,0.0,0.0,0.0,,frontier,0,0,False,False,False,False
